    21    0.92120E+03    0.79584E-02    0.00000E+00    0.15140E+01    0.13816E-06    0.17747E-02   -0.34005E-05
    22    0.93452E+03    0.83492E-02    0.00000E+00    0.15486E+01    0.13933E-06    0.17224E-02   -0.28378E-05
    23    0.94822E+03    0.89651E-02    0.00000E+00    0.15781E+01    0.14035E-06    0.16719E-02   -0.20619E-05
    24    0.96230E+03    0.99142E-02    0.00000E+00    0.16068E+01    0.14125E-06    0.16232E-02   -0.12227E-05
    25    0.97672E+03    0.11213E-01    0.00000E+00    0.16375E+01    0.14202E-06    0.15768E-02   -0.48298E-06
    26    0.99141E+03    0.12810E-01    0.00000E+00    0.16737E+01    0.14268E-06    0.15324E-02    0.16815E-07
    27    0.10064E+04    0.14643E-01    0.00000E+00    0.17147E+01    0.14324E-06    0.14907E-02    0.20952E-06
    28    0.10217E+04    0.16678E-01    0.00000E+00    0.17598E+01    0.14371E-06    0.14511E-02    0.11473E-06
    29    0.10372E+04    0.18911E-01    0.00000E+00    0.18073E+01    0.14409E-06    0.14132E-02   -0.19949E-06
    30    0.10530E+04    0.21350E-01    0.00000E+00    0.18532E+01    0.14439E-06    0.13772E-02   -0.66054E-06
    31    0.10689E+04    0.23998E-01    0.00000E+00    0.18939E+01    0.14460E-06    0.13426E-02   -0.11967E-05
    32    0.10850E+04    0.26838E-01    0.00000E+00    0.19260E+01    0.14475E-06    0.13098E-02   -0.17196E-05
    33    0.11014E+04    0.29839E-01    0.00000E+00    0.19464E+01    0.14484E-06    0.12781E-02   -0.21270E-05
    34    0.11180E+04    0.32982E-01    0.00000E+00    0.19531E+01    0.14487E-06    0.12473E-02   -0.23410E-05
    35    0.11348E+04    0.36271E-01    0.00000E+00    0.19457E+01    0.14484E-06    0.12173E-02   -0.23450E-05
    36    0.11518E+04    0.39739E-01    0.00000E+00    0.19242E+01    0.14475E-06    0.11883E-02   -0.21803E-05
    37    0.11689E+04    0.43435E-01    0.00000E+00    0.18900E+01    0.14462E-06    0.11601E-02   -0.19075E-05
    38    0.11862E+04    0.47401E-01    0.00000E+00    0.18452E+01    0.14443E-06    0.11327E-02   -0.15668E-05
    39    0.12038E+04    0.51647E-01    0.00000E+00    0.17907E+01    0.14421E-06    0.11063E-02   -0.12164E-05
    40    0.12216E+04    0.56176E-01    0.00000E+00    0.17265E+01    0.14396E-06    0.10808E-02   -0.92129E-06
    41    0.12395E+04    0.60990E-01    0.00000E+00    0.16533E+01    0.14366E-06    0.10563E-02   -0.73543E-06
    42    0.12576E+04    0.66093E-01    0.00000E+00    0.15732E+01    0.14333E-06    0.10327E-02   -0.66998E-06
    43    0.12758E+04    0.71485E-01    0.00000E+00    0.14878E+01    0.14297E-06    0.10102E-02   -0.72547E-06
    44    0.12942E+04    0.77163E-01    0.00000E+00    0.13928E+01    0.14257E-06    0.98843E-03   -0.89391E-06
    45    0.13128E+04    0.83107E-01    0.00000E+00    0.12857E+01    0.14215E-06    0.96749E-03   -0.11333E-05
    46    0.13316E+04    0.89322E-01    0.00000E+00    0.11668E+01    0.14170E-06    0.94727E-03   -0.13933E-05
    47    0.13505E+04    0.95807E-01    0.00000E+00    0.10362E+01    0.14123E-06    0.92768E-03   -0.16273E-05
    48    0.13695E+04    0.10256E+00    0.00000E+00    0.89257E+00    0.14074E-06    0.90865E-03   -0.18023E-05
    49    0.13888E+04    0.10958E+00    0.00000E+00    0.73394E+00    0.14023E-06    0.89008E-03   -0.18893E-05
    50    0.14083E+04    0.11686E+00    0.00000E+00    0.55953E+00    0.13969E-06    0.87192E-03   -0.18691E-05
    51    0.14281E+04    0.12440E+00    0.00000E+00    0.37106E+00    0.13914E-06    0.85416E-03   -0.17621E-05
    52    0.14481E+04    0.13222E+00    0.00000E+00    0.16902E+00    0.13858E-06    0.83682E-03   -0.15982E-05
    53    0.14681E+04    0.14033E+00    0.00000E+00   -0.46442E-01    0.13799E-06    0.81990E-03   -0.14080E-05
    54    0.14883E+04    0.14875E+00    0.00000E+00   -0.27465E+00    0.13739E-06    0.80346E-03   -0.12223E-05
    55    0.15086E+04    0.15745E+00    0.00000E+00   -0.51500E+00    0.13678E-06    0.78753E-03   -0.10722E-05
    56    0.15292E+04    0.16646E+00    0.00000E+00   -0.76802E+00    0.13616E-06    0.77215E-03   -0.98327E-06
    57    0.15501E+04    0.17575E+00    0.00000E+00   -0.10344E+01    0.13553E-06    0.75729E-03   -0.95878E-06
    58    0.15712E+04    0.18535E+00    0.00000E+00   -0.13125E+01    0.13489E-06    0.74289E-03   -0.99652E-06
    59    0.15924E+04    0.19524E+00    0.00000E+00   -0.16007E+01    0.13424E-06    0.72893E-03   -0.10906E-05
    60    0.16137E+04    0.20541E+00    0.00000E+00   -0.18997E+01    0.13358E-06    0.71537E-03   -0.12202E-05
    61    0.16353E+04    0.21587E+00    0.00000E+00   -0.22111E+01    0.13291E-06    0.70220E-03   -0.13608E-05
    62    0.16572E+04    0.22659E+00    0.00000E+00   -0.25363E+01    0.13223E-06    0.68940E-03   -0.14882E-05
    63    0.16793E+04    0.23756E+00    0.00000E+00   -0.28753E+01    0.13155E-06    0.67689E-03   -0.15798E-05
    64    0.17015E+04    0.24877E+00    0.00000E+00   -0.32279E+01    0.13086E-06    0.66460E-03   -0.16128E-05
    65    0.17239E+04    0.26023E+00    0.00000E+00   -0.35939E+01    0.13017E-06    0.65249E-03   -0.15736E-05
    66    0.17465E+04    0.27193E+00    0.00000E+00   -0.39734E+01    0.12948E-06    0.64060E-03   -0.14828E-05
    67    0.17692E+04    0.28386E+00    0.00000E+00   -0.43669E+01    0.12878E-06    0.62900E-03   -0.13696E-05
    68    0.17923E+04    0.29605E+00    0.00000E+00   -0.47744E+01    0.12807E-06    0.61775E-03   -0.12598E-05
    69    0.18157E+04    0.30847E+00    0.00000E+00   -0.51948E+01    0.12737E-06    0.60684E-03   -0.11651E-05
    70    0.18394E+04    0.32112E+00    0.00000E+00   -0.56267E+01    0.12666E-06    0.59621E-03   -0.10939E-05
    71    0.18633E+04    0.33398E+00    0.00000E+00   -0.60695E+01    0.12595E-06    0.58585E-03   -0.10520E-05
    72    0.18876E+04    0.34708E+00    0.00000E+00   -0.65235E+01    0.12523E-06    0.57572E-03   -0.10369E-05
    73    0.19121E+04    0.36039E+00    0.00000E+00   -0.69888E+01    0.12452E-06    0.56583E-03   -0.10434E-05
    74    0.19369E+04    0.37391E+00    0.00000E+00   -0.74649E+01    0.12381E-06    0.55616E-03   -0.10667E-05
    75    0.19618E+04    0.38763E+00    0.00000E+00   -0.79516E+01    0.12309E-06    0.54672E-03   -0.11017E-05
    76    0.19868E+04    0.40151E+00    0.00000E+00   -0.84479E+01    0.12238E-06    0.53748E-03   -0.11436E-05
    77    0.20117E+04    0.41556E+00    0.00000E+00   -0.89522E+01    0.12166E-06    0.52846E-03   -0.11874E-05
    78    0.20366E+04    0.42977E+00    0.00000E+00   -0.94672E+01    0.12094E-06    0.51962E-03   -0.12281E-05
    79    0.20618E+04    0.44412E+00    0.00000E+00   -0.99916E+01    0.12023E-06    0.51098E-03   -0.12608E-05
    80    0.20872E+04    0.45860E+00    0.00000E+00   -0.10526E+02    0.11952E-06    0.50252E-03   -0.12806E-05
    81    0.21130E+04    0.47320E+00    0.00000E+00   -0.11072E+02    0.11880E-06    0.49424E-03   -0.12838E-05
    82    0.21392E+04    0.48791E+00    0.00000E+00   -0.11628E+02    0.11809E-06    0.48613E-03   -0.12718E-05
    83    0.21658E+04    0.50273E+00    0.00000E+00   -0.12195E+02    0.11738E-06    0.47819E-03   -0.12470E-05
    84    0.21927E+04    0.51763E+00    0.00000E+00   -0.12770E+02    0.11668E-06    0.47041E-03   -0.12121E-05
    85    0.22198E+04    0.53259E+00    0.00000E+00   -0.13352E+02    0.11597E-06    0.46279E-03   -0.11697E-05
    86    0.22473E+04    0.54763E+00    0.00000E+00   -0.13943E+02    0.11527E-06    0.45533E-03   -0.11224E-05
    87    0.22749E+04    0.56271E+00    0.00000E+00   -0.14540E+02    0.11457E-06    0.44802E-03   -0.10726E-05
    88    0.23028E+04    0.57784E+00    0.00000E+00   -0.15142E+02    0.11387E-06    0.44086E-03   -0.10230E-05
    89    0.23308E+04    0.59298E+00    0.00000E+00   -0.15750E+02    0.11317E-06    0.43384E-03   -0.97618E-06
    90    0.23590E+04    0.60813E+00    0.00000E+00   -0.16363E+02    0.11248E-06    0.42697E-03   -0.93464E-06
    91    0.23874E+04    0.62328E+00    0.00000E+00   -0.16982E+02    0.11179E-06    0.42024E-03   -0.90038E-06
    92    0.24160E+04    0.63842E+00    0.00000E+00   -0.17604E+02    0.11110E-06    0.41365E-03   -0.87315E-06
    93    0.24448E+04    0.65352E+00    0.00000E+00   -0.18232E+02    0.11042E-06    0.40718E-03   -0.85207E-06
    94    0.24738E+04    0.66858E+00    0.00000E+00   -0.18863E+02    0.10974E-06    0.40085E-03   -0.83631E-06
    95    0.25031E+04    0.68358E+00    0.00000E+00   -0.19498E+02    0.10906E-06    0.39465E-03   -0.82501E-06
    96    0.25324E+04    0.69851E+00    0.00000E+00   -0.20138E+02    0.10838E-06    0.38857E-03   -0.81734E-06
    97    0.25621E+04    0.71336E+00    0.00000E+00   -0.20779E+02    0.10771E-06    0.38261E-03   -0.81243E-06
    98    0.25919E+04    0.72811E+00    0.00000E+00   -0.21423E+02    0.10705E-06    0.37678E-03   -0.80945E-06
    99    0.26220E+04    0.74274E+00    0.00000E+00   -0.22070E+02    0.10638E-06    0.37105E-03   -0.80754E-06
   100    0.26523E+04    0.75724E+00    0.00000E+00   -0.22717E+02    0.10572E-06    0.36545E-03   -0.80587E-06
   101    0.26828E+04    0.77164E+00    0.00000E+00   -0.23366E+02    0.10507E-06    0.35995E-03   -0.80374E-06
   102    0.27135E+04    0.78582E+00    0.00000E+00   -0.24014E+02    0.10441E-06    0.35456E-03   -0.80103E-06
   103    0.27444E+04    0.79986E+00    0.00000E+00   -0.24663E+02    0.10377E-06    0.34928E-03   -0.79780E-06
   104    0.27755E+04    0.81368E+00    0.00000E+00   -0.25310E+02    0.10312E-06    0.34410E-03   -0.79407E-06
   105    0.28068E+04    0.82735E+00    0.00000E+00   -0.25957E+02    0.10248E-06    0.33902E-03   -0.78988E-06
   106    0.28383E+04    0.84081E+00    0.00000E+00   -0.26601E+02    0.10185E-06    0.33404E-03   -0.78529E-06
   107    0.28699E+04    0.85397E+00    0.00000E+00   -0.27243E+02    0.10121E-06    0.32915E-03   -0.78032E-06
   108    0.29017E+04    0.86699E+00    0.00000E+00   -0.27882E+02    0.10059E-06    0.32436E-03   -0.77501E-06
   109    0.29337E+04    0.87971E+00    0.00000E+00   -0.28517E+02    0.99962E-07    0.31965E-03   -0.76941E-06
   110    0.29659E+04    0.89214E+00    0.00000E+00   -0.29148E+02    0.99342E-07    0.31503E-03   -0.76356E-06
   111    0.29981E+04    0.90435E+00    0.00000E+00   -0.29775E+02    0.98727E-07    0.31050E-03   -0.75749E-06
   112    0.30305E+04    0.91619E+00    0.00000E+00   -0.30396E+02    0.98115E-07    0.30605E-03   -0.75124E-06
   113    0.30632E+04    0.92781E+00    0.00000E+00   -0.31012E+02    0.97508E-07    0.30167E-03   -0.74485E-06
   114    0.30958E+04    0.93906E+00    0.00000E+00   -0.31622E+02    0.96905E-07    0.29738E-03   -0.73835E-06
   115    0.31287E+04    0.95001E+00    0.00000E+00   -0.32225E+02    0.96307E-07    0.29315E-03   -0.73171E-06
   116    0.31615E+04    0.96058E+00    0.00000E+00   -0.32820E+02    0.95713E-07    0.28900E-03   -0.72487E-06
   117    0.31946E+04    0.97079E+00    0.00000E+00   -0.33408E+02    0.95123E-07    0.28493E-03   -0.71778E-06
   118    0.32278E+04    0.98070E+00    0.00000E+00   -0.33989E+02    0.94538E-07    0.28092E-03   -0.71039E-06
   119    0.32610E+04    0.99024E+00    0.00000E+00   -0.34559E+02    0.93956E-07    0.27699E-03   -0.70266E-06
   120    0.32943E+04    0.99933E+00    0.00000E+00   -0.35121E+02    0.93380E-07    0.27312E-03   -0.69453E-06
   121    0.33277E+04    0.10081E+01    0.00000E+00   -0.35673E+02    0.92807E-07    0.26932E-03   -0.68596E-06
   122    0.33612E+04    0.10165E+01    0.00000E+00   -0.36214E+02    0.92239E-07    0.26559E-03   -0.67689E-06
   123    0.33948E+04    0.10244E+01    0.00000E+00   -0.36745E+02    0.91675E-07    0.26191E-03   -0.66728E-06
   124    0.34285E+04    0.10319E+01    0.00000E+00   -0.37264E+02    0.91115E-07    0.25831E-03   -0.65707E-06
   125    0.34622E+04    0.10389E+01    0.00000E+00   -0.37770E+02    0.90559E-07    0.25476E-03   -0.64622E-06
   126    0.34960E+04    0.10456E+01    0.00000E+00   -0.38264E+02    0.90008E-07    0.25127E-03   -0.63468E-06
   127    0.35298E+04    0.10518E+01    0.00000E+00   -0.38747E+02    0.89462E-07    0.24785E-03   -0.62241E-06
   128    0.35636E+04    0.10576E+01    0.00000E+00   -0.39214E+02    0.88919E-07    0.24448E-03   -0.60947E-06
   129    0.35975E+04    0.10629E+01    0.00000E+00   -0.39668E+02    0.88381E-07    0.24117E-03   -0.59592E-06
   130    0.36314E+04    0.10677E+01    0.00000E+00   -0.40107E+02    0.87847E-07    0.23791E-03   -0.58182E-06
   131    0.36653E+04    0.10720E+01    0.00000E+00   -0.40531E+02    0.87317E-07    0.23471E-03   -0.56725E-06
   132    0.36993E+04    0.10759E+01    0.00000E+00   -0.40939E+02    0.86791E-07    0.23156E-03   -0.55227E-06
   133    0.37332E+04    0.10794E+01    0.00000E+00   -0.41332E+02    0.86270E-07    0.22847E-03   -0.53694E-06
   134    0.37671E+04    0.10823E+01    0.00000E+00   -0.41708E+02    0.85753E-07    0.22543E-03   -0.52133E-06
   135    0.38010E+04    0.10848E+01    0.00000E+00   -0.42067E+02    0.85239E-07    0.22244E-03   -0.50551E-06
   136    0.38349E+04    0.10867E+01    0.00000E+00   -0.42408E+02    0.84730E-07    0.21950E-03   -0.48955E-06
   137    0.38686E+04    0.10882E+01    0.00000E+00   -0.42731E+02    0.84225E-07    0.21662E-03   -0.47350E-06
   138    0.39024E+04    0.10893E+01    0.00000E+00   -0.43036E+02    0.83724E-07    0.21378E-03   -0.45744E-06
   139    0.39360E+04    0.10898E+01    0.00000E+00   -0.43321E+02    0.83227E-07    0.21098E-03   -0.44144E-06
   140    0.39696E+04    0.10899E+01    0.00000E+00   -0.43587E+02    0.82735E-07    0.20824E-03   -0.42555E-06
   141    0.40030E+04    0.10894E+01    0.00000E+00   -0.43833E+02    0.82246E-07    0.20554E-03   -0.40985E-06
   142    0.40364E+04    0.10885E+01    0.00000E+00   -0.44059E+02    0.81761E-07    0.20289E-03   -0.39439E-06
   143    0.40697E+04    0.10871E+01    0.00000E+00   -0.44264E+02    0.81280E-07    0.20028E-03   -0.37926E-06
   144    0.41027E+04    0.10853E+01    0.00000E+00   -0.44448E+02    0.80803E-07    0.19772E-03   -0.36451E-06
   145    0.41357E+04    0.10829E+01    0.00000E+00   -0.44611E+02    0.80330E-07    0.19519E-03   -0.35020E-06
   146    0.41685E+04    0.10802E+01    0.00000E+00   -0.44751E+02    0.79861E-07    0.19271E-03   -0.33641E-06
   147    0.42011E+04    0.10769E+01    0.00000E+00   -0.44869E+02    0.79395E-07    0.19027E-03   -0.32321E-06
   148    0.42335E+04    0.10732E+01    0.00000E+00   -0.44964E+02    0.78934E-07    0.18788E-03   -0.31065E-06
   149    0.42658E+04    0.10691E+01    0.00000E+00   -0.45037E+02    0.78476E-07    0.18551E-03   -0.29880E-06
   150    0.42978E+04    0.10645E+01    0.00000E+00   -0.45085E+02    0.78023E-07    0.18319E-03   -0.28773E-06
   151    0.43297E+04    0.10595E+01    0.00000E+00   -0.45111E+02    0.77573E-07    0.18091E-03   -0.27750E-06
   152    0.43612E+04    0.10540E+01    0.00000E+00   -0.45113E+02    0.77126E-07    0.17866E-03   -0.26817E-06
   153    0.43927E+04    0.10483E+01    0.00000E+00   -0.45090E+02    0.76684E-07    0.17645E-03   -0.25970E-06
   154    0.44239E+04    0.10420E+01    0.00000E+00   -0.45042E+02    0.76245E-07    0.17427E-03   -0.25203E-06
   155    0.44549E+04    0.10354E+01    0.00000E+00   -0.44971E+02    0.75810E-07    0.17213E-03   -0.24513E-06
   156    0.44856E+04    0.10283E+01    0.00000E+00   -0.44875E+02    0.75379E-07    0.17002E-03   -0.23892E-06
   157    0.45162E+04    0.10210E+01    0.00000E+00   -0.44755E+02    0.74951E-07    0.16794E-03   -0.23338E-06
   158    0.45465E+04    0.10133E+01    0.00000E+00   -0.44609E+02    0.74527E-07    0.16590E-03   -0.22844E-06
   159    0.45767E+04    0.10052E+01    0.00000E+00   -0.44437E+02    0.74107E-07    0.16389E-03   -0.22405E-06
   160    0.46066E+04    0.99678E+00    0.00000E+00   -0.44241E+02    0.73690E-07    0.16191E-03   -0.22017E-06
   161    0.46363E+04    0.98810E+00    0.00000E+00   -0.44019E+02    0.73276E-07    0.15997E-03   -0.21673E-06
   162    0.46657E+04    0.97910E+00    0.00000E+00   -0.43771E+02    0.72866E-07    0.15805E-03   -0.21370E-06
   163    0.46949E+04    0.96986E+00    0.00000E+00   -0.43497E+02    0.72459E-07    0.15617E-03   -0.21102E-06
   164    0.47238E+04    0.96030E+00    0.00000E+00   -0.43197E+02    0.72056E-07    0.15432E-03   -0.20863E-06
   165    0.47524E+04    0.95056E+00    0.00000E+00   -0.42870E+02    0.71656E-07    0.15249E-03   -0.20650E-06
   166    0.47806E+04    0.94059E+00    0.00000E+00   -0.42517E+02    0.71260E-07    0.15069E-03   -0.20456E-06
   167    0.48087E+04    0.93037E+00    0.00000E+00   -0.42138E+02    0.70867E-07    0.14893E-03   -0.20276E-06
   168    0.48363E+04    0.92005E+00    0.00000E+00   -0.41732E+02    0.70477E-07    0.14719E-03   -0.20107E-06
   169    0.48636E+04    0.90948E+00    0.00000E+00   -0.41299E+02    0.70090E-07    0.14547E-03   -0.19941E-06
   170    0.48905E+04    0.89889E+00    0.00000E+00   -0.40839E+02    0.69707E-07    0.14379E-03   -0.19775E-06
   171    0.49172E+04    0.88813E+00    0.00000E+00   -0.40352E+02    0.69327E-07    0.14213E-03   -0.19604E-06
   172    0.49433E+04    0.87727E+00    0.00000E+00   -0.39837E+02    0.68949E-07    0.14049E-03   -0.19421E-06
   173    0.49691E+04    0.86631E+00    0.00000E+00   -0.39295E+02    0.68576E-07    0.13888E-03   -0.19223E-06
   174    0.49946E+04    0.85541E+00    0.00000E+00   -0.38727E+02    0.68205E-07    0.13730E-03   -0.19003E-06
   175    0.50196E+04    0.84447E+00    0.00000E+00   -0.38132E+02    0.67837E-07    0.13574E-03   -0.18758E-06
   176    0.50442E+04    0.83351E+00    0.00000E+00   -0.37508E+02    0.67472E-07    0.13420E-03   -0.18481E-06
   177    0.50683E+04    0.82260E+00    0.00000E+00   -0.36858E+02    0.67111E-07    0.13268E-03   -0.18170E-06
   178    0.50920E+04    0.81181E+00    0.00000E+00   -0.36181E+02    0.66752E-07    0.13119E-03   -0.17824E-06
   179    0.51152E+04    0.80106E+00    0.00000E+00   -0.35476E+02    0.66396E-07    0.12972E-03   -0.17447E-06
   180    0.51380E+04    0.79044E+00    0.00000E+00   -0.34744E+02    0.66043E-07    0.12827E-03   -0.17040E-06
   181    0.51603E+04    0.78002E+00    0.00000E+00   -0.33986E+02    0.65694E-07    0.12685E-03   -0.16605E-06
   182    0.51821E+04    0.76979E+00    0.00000E+00   -0.33200E+02    0.65347E-07    0.12544E-03   -0.16145E-06
   183    0.52034E+04    0.75970E+00    0.00000E+00   -0.32389E+02    0.65002E-07    0.12406E-03   -0.15662E-06
   184    0.52243E+04    0.74991E+00    0.00000E+00   -0.31550E+02    0.64661E-07    0.12269E-03   -0.15157E-06
   185    0.52447E+04    0.74040E+00    0.00000E+00   -0.30686E+02    0.64323E-07    0.12135E-03   -0.14634E-06
   186    0.52645E+04    0.73119E+00    0.00000E+00   -0.29795E+02    0.63987E-07    0.12003E-03   -0.14094E-06
   187    0.52838E+04    0.72232E+00    0.00000E+00   -0.28878E+02    0.63654E-07    0.11872E-03   -0.13540E-06
   188    0.53027E+04    0.71382E+00    0.00000E+00   -0.27936E+02    0.63324E-07    0.11744E-03   -0.12973E-06
   189    0.53211E+04    0.70573E+00    0.00000E+00   -0.26969E+02    0.62996E-07    0.11617E-03   -0.12396E-06
   190    0.53389E+04    0.69808E+00    0.00000E+00   -0.25977E+02    0.62672E-07    0.11493E-03   -0.11811E-06
   191    0.53562E+04    0.69090E+00    0.00000E+00   -0.24959E+02    0.62349E-07    0.11370E-03   -0.11220E-06
   192    0.53730E+04    0.68422E+00    0.00000E+00   -0.23916E+02    0.62030E-07    0.11249E-03   -0.10626E-06
   193    0.53892E+04    0.67808E+00    0.00000E+00   -0.22850E+02    0.61713E-07    0.11129E-03   -0.10030E-06
   194    0.54050E+04    0.67252E+00    0.00000E+00   -0.21759E+02    0.61398E-07    0.11012E-03   -0.94342E-07
   195    0.54202E+04    0.66755E+00    0.00000E+00   -0.20645E+02    0.61087E-07    0.10896E-03   -0.88415E-07
   196    0.54348E+04    0.66324E+00    0.00000E+00   -0.19508E+02    0.60777E-07    0.10782E-03   -0.82537E-07
   197    0.54490E+04    0.65960E+00    0.00000E+00   -0.18348E+02    0.60471E-07    0.10669E-03   -0.76730E-07
   198    0.54626E+04    0.65668E+00    0.00000E+00   -0.17164E+02    0.60166E-07    0.10558E-03   -0.71016E-07
   199    0.54757E+04    0.65451E+00    0.00000E+00   -0.15959E+02    0.59865E-07    0.10449E-03   -0.65416E-07
   200    0.54881E+04    0.65312E+00    0.00000E+00   -0.14732E+02    0.59565E-07    0.10341E-03   -0.59952E-07
   201    0.55001E+04    0.65254E+00    0.00000E+00   -0.13484E+02    0.59268E-07    0.10234E-03   -0.54645E-07
   202    0.55115E+04    0.65283E+00    0.00000E+00   -0.12214E+02    0.58974E-07    0.10129E-03   -0.49514E-07
   203    0.55223E+04    0.65401E+00    0.00000E+00   -0.10923E+02    0.58681E-07    0.10026E-03   -0.44558E-07
   204    0.55325E+04    0.65612E+00    0.00000E+00   -0.96129E+01    0.58391E-07    0.99239E-04   -0.39776E-07
   205    0.55421E+04    0.65919E+00    0.00000E+00   -0.82826E+01    0.58104E-07    0.98233E-04   -0.35165E-07
   206    0.55511E+04    0.66327E+00    0.00000E+00   -0.69327E+01    0.57818E-07    0.97240E-04   -0.30722E-07
   207    0.55595E+04    0.66838E+00    0.00000E+00   -0.55638E+01    0.57535E-07    0.96262E-04   -0.26444E-07
   208    0.55672E+04    0.67457E+00    0.00000E+00   -0.41763E+01    0.57255E-07    0.95296E-04   -0.22328E-07
   209    0.55743E+04    0.68186E+00    0.00000E+00   -0.27709E+01    0.56976E-07    0.94345E-04   -0.18372E-07
   210    0.55809E+04    0.69031E+00    0.00000E+00   -0.13479E+01    0.56700E-07    0.93406E-04   -0.14572E-07
   211    0.55868E+04    0.69993E+00    0.00000E+00    0.91906E-01    0.56425E-07    0.92481E-04   -0.10927E-07
   212    0.55921E+04    0.71078E+00    0.00000E+00    0.15481E+01    0.56154E-07    0.91569E-04   -0.74331E-08
   213    0.55969E+04    0.72287E+00    0.00000E+00    0.30202E+01    0.55884E-07    0.90669E-04   -0.40875E-08
   214    0.56010E+04    0.73623E+00    0.00000E+00    0.45076E+01    0.55616E-07    0.89782E-04   -0.88759E-09
   215    0.56045E+04    0.75099E+00    0.00000E+00    0.60093E+01    0.55350E-07    0.88907E-04    0.21694E-08
   216    0.56074E+04    0.76705E+00    0.00000E+00    0.75256E+01    0.55087E-07    0.88044E-04    0.50861E-08
   217    0.56097E+04    0.78449E+00    0.00000E+00    0.90555E+01    0.54825E-07    0.87193E-04    0.78655E-08
   218    0.56114E+04    0.80337E+00    0.00000E+00    0.10598E+02    0.54566E-07    0.86354E-04    0.10510E-07
   219    0.56125E+04    0.82371E+00    0.00000E+00    0.12154E+02    0.54308E-07    0.85527E-04    0.13023E-07
   220    0.56129E+04    0.84556E+00    0.00000E+00    0.13720E+02    0.54053E-07    0.84711E-04    0.15407E-07
   221    0.56128E+04    0.86895E+00    0.00000E+00    0.15298E+02    0.53799E-07    0.83906E-04    0.17665E-07
   222    0.56120E+04    0.89385E+00    0.00000E+00    0.16887E+02    0.53548E-07    0.83113E-04    0.19799E-07
   223    0.56106E+04    0.92043E+00    0.00000E+00    0.18485E+02    0.53298E-07    0.82330E-04    0.21812E-07
   224    0.56086E+04    0.94852E+00    0.00000E+00    0.20093E+02    0.53051E-07    0.81558E-04    0.23707E-07
   225    0.56059E+04    0.97837E+00    0.00000E+00    0.21709E+02    0.52805E-07    0.80797E-04    0.25487E-07
   226    0.56027E+04    0.10098E+01    0.00000E+00    0.23334E+02    0.52561E-07    0.80046E-04    0.27155E-07
   227    0.55988E+04    0.10431E+01    0.00000E+00    0.24965E+02    0.52319E-07    0.79305E-04    0.28713E-07
   228    0.55943E+04    0.10780E+01    0.00000E+00    0.26603E+02    0.52079E-07    0.78574E-04    0.30166E-07
   229    0.55893E+04    0.11148E+01    0.00000E+00    0.28247E+02    0.51840E-07    0.77853E-04    0.31518E-07
   230    0.55836E+04    0.11533E+01    0.00000E+00    0.29897E+02    0.51604E-07    0.77142E-04    0.32774E-07
   231    0.55773E+04    0.11936E+01    0.00000E+00    0.31550E+02    0.51369E-07    0.76440E-04    0.33939E-07
   232    0.55705E+04    0.12358E+01    0.00000E+00    0.33208E+02    0.51136E-07    0.75747E-04    0.35016E-07
