    97    0.25621E+04    0.71336E+00   -0.20779E+02    0.49253E+07    0.64521E+04
    98    0.25919E+04    0.72811E+00   -0.21423E+02    0.48958E+07    0.63547E+04
    99    0.26220E+04    0.74274E+00   -0.22070E+02    0.48664E+07    0.62592E+04
   100    0.26523E+04    0.75724E+00   -0.22717E+02    0.48372E+07    0.61655E+04
   101    0.26828E+04    0.77164E+00   -0.23366E+02    0.48082E+07    0.60737E+04
   102    0.27135E+04    0.78582E+00   -0.24014E+02    0.47792E+07    0.59836E+04
   103    0.27444E+04    0.79986E+00   -0.24663E+02    0.47505E+07    0.58953E+04
   104    0.27755E+04    0.81368E+00   -0.25310E+02    0.47218E+07    0.58087E+04
   105    0.28068E+04    0.82735E+00   -0.25957E+02    0.46934E+07    0.57237E+04
   106    0.28383E+04    0.84081E+00   -0.26601E+02    0.46651E+07    0.56403E+04
   107    0.28699E+04    0.85397E+00   -0.27243E+02    0.46369E+07    0.55585E+04
   108    0.29017E+04    0.86699E+00   -0.27882E+02    0.46090E+07    0.54783E+04
   109    0.29337E+04    0.87971E+00   -0.28517E+02    0.45811E+07    0.53995E+04
   110    0.29659E+04    0.89214E+00   -0.29148E+02    0.45535E+07    0.53221E+04
   111    0.29981E+04    0.90435E+00   -0.29775E+02    0.45260E+07    0.52462E+04
   112    0.30305E+04    0.91619E+00   -0.30396E+02    0.44987E+07    0.51716E+04
   113    0.30632E+04    0.92781E+00   -0.31012E+02    0.44716E+07    0.50983E+04
   114    0.30958E+04    0.93906E+00   -0.31622E+02    0.44446E+07    0.50262E+04
   115    0.31287E+04    0.95001E+00   -0.32225E+02    0.44178E+07    0.49554E+04
   116    0.31615E+04    0.96058E+00   -0.32820E+02    0.43912E+07    0.48858E+04
   117    0.31946E+04    0.97079E+00   -0.33408E+02    0.43648E+07    0.48175E+04
   118    0.32278E+04    0.98070E+00   -0.33989E+02    0.43386E+07    0.47503E+04
   119    0.32610E+04    0.99024E+00   -0.34559E+02    0.43125E+07    0.46842E+04
   120    0.32943E+04    0.99933E+00   -0.35121E+02    0.42866E+07    0.46193E+04
   121    0.33277E+04    0.10081E+01   -0.35673E+02    0.42609E+07    0.45555E+04
   122    0.33612E+04    0.10165E+01   -0.36214E+02    0.42354E+07    0.44928E+04
   123    0.33948E+04    0.10244E+01   -0.36745E+02    0.42101E+07    0.44311E+04
   124    0.34285E+04    0.10319E+01   -0.37264E+02    0.41849E+07    0.43705E+04
   125    0.34622E+04    0.10389E+01   -0.37770E+02    0.41599E+07    0.43109E+04
   126    0.34960E+04    0.10456E+01   -0.38264E+02    0.41351E+07    0.42523E+04
   127    0.35298E+04    0.10518E+01   -0.38747E+02    0.41105E+07    0.41947E+04
   128    0.35636E+04    0.10576E+01   -0.39214E+02    0.40861E+07    0.41381E+04
   129    0.35975E+04    0.10629E+01   -0.39668E+02    0.40618E+07    0.40824E+04
   130    0.36314E+04    0.10677E+01   -0.40107E+02    0.40378E+07    0.40276E+04
   131    0.36653E+04    0.10720E+01   -0.40531E+02    0.40139E+07    0.39738E+04
   132    0.36993E+04    0.10759E+01   -0.40939E+02    0.39902E+07    0.39209E+04
   133    0.37332E+04    0.10794E+01   -0.41332E+02    0.39667E+07    0.38688E+04
   134    0.37671E+04    0.10823E+01   -0.41708E+02    0.39433E+07    0.38176E+04
   135    0.38010E+04    0.10848E+01   -0.42067E+02    0.39201E+07    0.37673E+04
   136    0.38349E+04    0.10867E+01   -0.42408E+02    0.38972E+07    0.37179E+04
   137    0.38686E+04    0.10882E+01   -0.42731E+02    0.38743E+07    0.36693E+04
   138    0.39024E+04    0.10893E+01   -0.43036E+02    0.38517E+07    0.36214E+04
   139    0.39360E+04    0.10898E+01   -0.43321E+02    0.38292E+07    0.35744E+04
   140    0.39696E+04    0.10899E+01   -0.43587E+02    0.38070E+07    0.35282E+04
   141    0.40030E+04    0.10894E+01   -0.43833E+02    0.37848E+07    0.34828E+04
   142    0.40364E+04    0.10885E+01   -0.44059E+02    0.37629E+07    0.34381E+04
   143    0.40697E+04    0.10871E+01   -0.44264E+02    0.37411E+07    0.33941E+04
   144    0.41027E+04    0.10853E+01   -0.44448E+02    0.37195E+07    0.33509E+04
   145    0.41357E+04    0.10829E+01   -0.44611E+02    0.36981E+07    0.33084E+04
   146    0.41685E+04    0.10802E+01   -0.44751E+02    0.36769E+07    0.32666E+04
   147    0.42011E+04    0.10769E+01   -0.44869E+02    0.36558E+07    0.32255E+04
   148    0.42335E+04    0.10732E+01   -0.44964E+02    0.36349E+07    0.31850E+04
   149    0.42658E+04    0.10691E+01   -0.45037E+02    0.36141E+07    0.31452E+04
   150    0.42978E+04    0.10645E+01   -0.45085E+02    0.35935E+07    0.31060E+04
   151    0.43297E+04    0.10595E+01   -0.45111E+02    0.35731E+07    0.30675E+04
   152    0.43612E+04    0.10540E+01   -0.45113E+02    0.35529E+07    0.30296E+04
   153    0.43927E+04    0.10483E+01   -0.45090E+02    0.35328E+07    0.29922E+04
   154    0.44239E+04    0.10420E+01   -0.45042E+02    0.35129E+07    0.29555E+04
   155    0.44549E+04    0.10354E+01   -0.44971E+02    0.34931E+07    0.29193E+04
   156    0.44856E+04    0.10283E+01   -0.44875E+02    0.34735E+07    0.28837E+04
   157    0.45162E+04    0.10210E+01   -0.44755E+02    0.34541E+07    0.28487E+04
   158    0.45465E+04    0.10133E+01   -0.44609E+02    0.34348E+07    0.28143E+04
   159    0.45767E+04    0.10052E+01   -0.44437E+02    0.34157E+07    0.27803E+04
   160    0.46066E+04    0.99678E+00   -0.44241E+02    0.33968E+07    0.27470E+04
   161    0.46363E+04    0.98810E+00   -0.44019E+02    0.33780E+07    0.27141E+04
   162    0.46657E+04    0.97910E+00   -0.43771E+02    0.33593E+07    0.26818E+04
   163    0.46949E+04    0.96986E+00   -0.43497E+02    0.33408E+07    0.26500E+04
   164    0.47238E+04    0.96030E+00   -0.43197E+02    0.33225E+07    0.26186E+04
   165    0.47524E+04    0.95056E+00   -0.42870E+02    0.33043E+07    0.25878E+04
   166    0.47806E+04    0.94059E+00   -0.42517E+02    0.32862E+07    0.25575E+04
   167    0.48087E+04    0.93037E+00   -0.42138E+02    0.32684E+07    0.25276E+04
   168    0.48363E+04    0.92005E+00   -0.41732E+02    0.32506E+07    0.24982E+04
   169    0.48636E+04    0.90948E+00   -0.41299E+02    0.32330E+07    0.24693E+04
   170    0.48905E+04    0.89889E+00   -0.40839E+02    0.32155E+07    0.24408E+04
   171    0.49172E+04    0.88813E+00   -0.40352E+02    0.31982E+07    0.24127E+04
   172    0.49433E+04    0.87727E+00   -0.39837E+02    0.31810E+07    0.23851E+04
   173    0.49691E+04    0.86631E+00   -0.39295E+02    0.31640E+07    0.23579E+04
   174    0.49946E+04    0.85541E+00   -0.38727E+02    0.31471E+07    0.23311E+04
   175    0.50196E+04    0.84447E+00   -0.38132E+02    0.31303E+07    0.23047E+04
   176    0.50442E+04    0.83351E+00   -0.37508E+02    0.31137E+07    0.22787E+04
   177    0.50683E+04    0.82260E+00   -0.36858E+02    0.30972E+07    0.22531E+04
   178    0.50920E+04    0.81181E+00   -0.36181E+02    0.30808E+07    0.22278E+04
   179    0.51152E+04    0.80106E+00   -0.35476E+02    0.30646E+07    0.22030E+04
   180    0.51380E+04    0.79044E+00   -0.34744E+02    0.30485E+07    0.21785E+04
   181    0.51603E+04    0.78002E+00   -0.33986E+02    0.30326E+07    0.21544E+04
   182    0.51821E+04    0.76979E+00   -0.33200E+02    0.30167E+07    0.21306E+04
   183    0.52034E+04    0.75970E+00   -0.32389E+02    0.30010E+07    0.21072E+04
   184    0.52243E+04    0.74991E+00   -0.31550E+02    0.29854E+07    0.20841E+04
   185    0.52447E+04    0.74040E+00   -0.30686E+02    0.29700E+07    0.20614E+04
   186    0.52645E+04    0.73119E+00   -0.29795E+02    0.29547E+07    0.20390E+04
   187    0.52838E+04    0.72232E+00   -0.28878E+02    0.29394E+07    0.20169E+04
   188    0.53027E+04    0.71382E+00   -0.27936E+02    0.29244E+07    0.19952E+04
   189    0.53211E+04    0.70573E+00   -0.26969E+02    0.29094E+07    0.19738E+04
   190    0.53389E+04    0.69808E+00   -0.25977E+02    0.28946E+07    0.19527E+04
   191    0.53562E+04    0.69090E+00   -0.24959E+02    0.28798E+07    0.19319E+04
   192    0.53730E+04    0.68422E+00   -0.23916E+02    0.28652E+07    0.19114E+04
   193    0.53892E+04    0.67808E+00   -0.22850E+02    0.28507E+07    0.18912E+04
   194    0.54050E+04    0.67252E+00   -0.21759E+02    0.28364E+07    0.18713E+04
   195    0.54202E+04    0.66755E+00   -0.20645E+02    0.28221E+07    0.18516E+04
   196    0.54348E+04    0.66324E+00   -0.19508E+02    0.28080E+07    0.18323E+04
   197    0.54490E+04    0.65960E+00   -0.18348E+02    0.27940E+07    0.18132E+04
   198    0.54626E+04    0.65668E+00   -0.17164E+02    0.27800E+07    0.17944E+04
   199    0.54757E+04    0.65451E+00   -0.15959E+02    0.27662E+07    0.17759E+04
   200    0.54881E+04    0.65312E+00   -0.14732E+02    0.27525E+07    0.17576E+04
   201    0.55001E+04    0.65254E+00   -0.13484E+02    0.27389E+07    0.17396E+04
   202    0.55115E+04    0.65283E+00   -0.12214E+02    0.27255E+07    0.17218E+04
   203    0.55223E+04    0.65401E+00   -0.10923E+02    0.27121E+07    0.17043E+04
   204    0.55325E+04    0.65612E+00   -0.96129E+01    0.26988E+07    0.16870E+04
   205    0.55421E+04    0.65919E+00   -0.82826E+01    0.26857E+07    0.16700E+04
   206    0.55511E+04    0.66327E+00   -0.69327E+01    0.26726E+07    0.16532E+04
   207    0.55595E+04    0.66838E+00   -0.55638E+01    0.26596E+07    0.16366E+04
   208    0.55672E+04    0.67457E+00   -0.41763E+01    0.26468E+07    0.16202E+04
   209    0.55743E+04    0.68186E+00   -0.27709E+01    0.26340E+07    0.16041E+04
   210    0.55809E+04    0.69031E+00   -0.13479E+01    0.26214E+07    0.15882E+04
   211    0.55868E+04    0.69993E+00    0.91906E-01    0.26088E+07    0.15725E+04
   212    0.55921E+04    0.71078E+00    0.15481E+01    0.25963E+07    0.15571E+04
   213    0.55969E+04    0.72287E+00    0.30202E+01    0.25840E+07    0.15418E+04
   214    0.56010E+04    0.73623E+00    0.45076E+01    0.25717E+07    0.15268E+04
   215    0.56045E+04    0.75099E+00    0.60093E+01    0.25595E+07    0.15120E+04
   216    0.56074E+04    0.76705E+00    0.75256E+01    0.25475E+07    0.14973E+04
   217    0.56097E+04    0.78449E+00    0.90555E+01    0.25355E+07    0.14829E+04
   218    0.56114E+04    0.80337E+00    0.10598E+02    0.25236E+07    0.14687E+04
   219    0.56125E+04    0.82371E+00    0.12154E+02    0.25118E+07    0.14547E+04
   220    0.56129E+04    0.84556E+00    0.13720E+02    0.25001E+07    0.14408E+04
   221    0.56128E+04    0.86895E+00    0.15298E+02    0.24884E+07    0.14272E+04
   222    0.56120E+04    0.89385E+00    0.16887E+02    0.24769E+07    0.14137E+04
   223    0.56106E+04    0.92043E+00    0.18485E+02    0.24655E+07    0.14005E+04
   224    0.56086E+04    0.94852E+00    0.20093E+02    0.24541E+07    0.13874E+04
   225    0.56059E+04    0.97837E+00    0.21709E+02    0.24428E+07    0.13745E+04
   226    0.56027E+04    0.10098E+01    0.23334E+02    0.24317E+07    0.13617E+04
   227    0.55988E+04    0.10431E+01    0.24965E+02    0.24205E+07    0.13492E+04
   228    0.55943E+04    0.10780E+01    0.26603E+02    0.24095E+07    0.13368E+04
   229    0.55893E+04    0.11148E+01    0.28247E+02    0.23986E+07    0.13245E+04
   230    0.55836E+04    0.11533E+01    0.29897E+02    0.23877E+07    0.13125E+04
   231    0.55773E+04    0.11936E+01    0.31550E+02    0.23769E+07    0.13006E+04
   232    0.55705E+04    0.12358E+01    0.33208E+02    0.23663E+07    0.12888E+04
   233    0.55630E+04    0.12799E+01    0.34869E+02    0.23556E+07    0.12772E+04
   234    0.55549E+04    0.13259E+01    0.36533E+02    0.23451E+07    0.12658E+04
   235    0.55462E+04    0.13739E+01    0.38198E+02    0.23346E+07    0.12545E+04
   236    0.55370E+04    0.14238E+01    0.39864E+02    0.23242E+07    0.12434E+04
   237    0.55272E+04    0.14757E+01    0.41530E+02    0.23139E+07    0.12324E+04
   238    0.55167E+04    0.15296E+01    0.43196E+02    0.23037E+07    0.12215E+04
   239    0.55057E+04    0.15855E+01    0.44862E+02    0.22935E+07    0.12108E+04
   240    0.54941E+04    0.16434E+01    0.46525E+02    0.22834E+07    0.12002E+04
   241    0.54820E+04    0.17034E+01    0.48186E+02    0.22734E+07    0.11898E+04
   242    0.54693E+04    0.17656E+01    0.49843E+02    0.22635E+07    0.11794E+04
   243    0.54560E+04    0.18298E+01    0.51497E+02    0.22536E+07    0.11692E+04
   244    0.54421E+04    0.18961E+01    0.53146E+02    0.22438E+07    0.11592E+04
   245    0.54277E+04    0.19646E+01    0.54790E+02    0.22341E+07    0.11492E+04
   246    0.54128E+04    0.20352E+01    0.56427E+02    0.22244E+07    0.11394E+04
   247    0.53972E+04    0.21080E+01    0.58058E+02    0.22148E+07    0.11297E+04
   248    0.53812E+04    0.21829E+01    0.59681E+02    0.22052E+07    0.11201E+04
   249    0.53646E+04    0.22600E+01    0.61296E+02    0.21958E+07    0.11106E+04
   250    0.53476E+04    0.23395E+01    0.62901E+02    0.21864E+07    0.11012E+04
   251    0.53299E+04    0.24210E+01    0.64498E+02    0.21770E+07    0.10919E+04
   252    0.53118E+04    0.25048E+01    0.66084E+02    0.21678E+07    0.10828E+04
   253    0.52932E+04    0.25907E+01    0.67658E+02    0.21585E+07    0.10737E+04
   254    0.52740E+04    0.26790E+01    0.69220E+02    0.21494E+07    0.10647E+04
   255    0.52543E+04    0.27694E+01    0.70770E+02    0.21403E+07    0.10559E+04
   256    0.52341E+04    0.28621E+01    0.72308E+02    0.21313E+07    0.10471E+04
   257    0.52134E+04    0.29570E+01    0.73828E+02    0.21223E+07    0.10384E+04
   258    0.51922E+04    0.30542E+01    0.75333E+02    0.21134E+07    0.10298E+04
   259    0.51705E+04    0.31536E+01    0.76824E+02    0.21045E+07    0.10213E+04
   260    0.51485E+04    0.32553E+01    0.78301E+02    0.20958E+07    0.10129E+04
   261    0.51259E+04    0.33591E+01    0.79756E+02    0.20870E+07    0.10046E+04
   262    0.51029E+04    0.34652E+01    0.81196E+02    0.20784E+07    0.99641E+03
   263    0.50795E+04    0.35736E+01    0.82622E+02    0.20697E+07    0.98829E+03
   264    0.50557E+04    0.36841E+01    0.84026E+02    0.20612E+07    0.98025E+03
   265    0.50314E+04    0.37969E+01    0.85409E+02    0.20527E+07    0.97231E+03
   266    0.50068E+04    0.39119E+01    0.86776E+02    0.20442E+07    0.96445E+03
   267    0.49817E+04    0.40291E+01    0.88115E+02    0.20358E+07    0.95668E+03
   268    0.49562E+04    0.41484E+01    0.89439E+02    0.20275E+07    0.94899E+03
   269    0.49304E+04    0.42700E+01    0.90741E+02    0.20192E+07    0.94139E+03
   270    0.49041E+04    0.43937E+01    0.92022E+02    0.20110E+07    0.93387E+03
   271    0.48775E+04    0.45195E+01    0.93272E+02    0.20028E+07    0.92643E+03
   272    0.48506E+04    0.46475E+01    0.94502E+02    0.19947E+07    0.91908E+03
   273    0.48233E+04    0.47775E+01    0.95709E+02    0.19867E+07    0.91180E+03
   274    0.47956E+04    0.49097E+01    0.96887E+02    0.19786E+07    0.90460E+03
   275    0.47675E+04    0.50438E+01    0.98043E+02    0.19707E+07    0.89748E+03
   276    0.47392E+04    0.51801E+01    0.99169E+02    0.19628E+07    0.89044E+03
   277    0.47105E+04    0.53183E+01    0.10027E+03    0.19549E+07    0.88347E+03
   278    0.46815E+04    0.54587E+01    0.10134E+03    0.19471E+07    0.87658E+03
   279    0.46523E+04    0.56009E+01    0.10239E+03    0.19393E+07    0.86976E+03
   280    0.46227E+04    0.57451E+01    0.10341E+03    0.19316E+07    0.86302E+03
   281    0.45929E+04    0.58912E+01    0.10440E+03    0.19240E+07    0.85634E+03
   282    0.45628E+04    0.60391E+01    0.10536E+03    0.19164E+07    0.84974E+03
   283    0.45325E+04    0.61889E+01    0.10629E+03    0.19088E+07    0.84321E+03
   284    0.45019E+04    0.63406E+01    0.10718E+03    0.19013E+07    0.83674E+03
   285    0.44711E+04    0.64940E+01    0.10805E+03    0.18938E+07    0.83034E+03
   286    0.44399E+04    0.66492E+01    0.10889E+03    0.18864E+07    0.82401E+03
   287    0.44087E+04    0.68061E+01    0.10969E+03    0.18790E+07    0.81775E+03
   288    0.43772E+04    0.69647E+01    0.11047E+03    0.18717E+07    0.81155E+03
   289    0.43455E+04    0.71249E+01    0.11121E+03    0.18644E+07    0.80541E+03
   290    0.43136E+04    0.72866E+01    0.11192E+03    0.18571E+07    0.79934E+03
   291    0.42816E+04    0.74505E+01    0.11259E+03    0.18499E+07    0.79332E+03
   292    0.42494E+04    0.76151E+01    0.11323E+03    0.18428E+07    0.78737E+03
   293    0.42171E+04    0.77812E+01    0.11384E+03    0.18357E+07    0.78148E+03
   294    0.41845E+04    0.79495E+01    0.11442E+03    0.18286E+07    0.77564E+03
   295    0.41519E+04    0.81186E+01    0.11495E+03    0.18216E+07    0.76987E+03
   296    0.41191E+04    0.82891E+01    0.11545E+03    0.18146E+07    0.76415E+03
   297    0.40862E+04    0.84603E+01    0.11592E+03    0.18076E+07    0.75848E+03
   298    0.40532E+04    0.86338E+01    0.11635E+03    0.18007E+07    0.75287E+03
   299    0.40201E+04    0.88079E+01    0.11675E+03    0.17939E+07    0.74731E+03
   300    0.39869E+04    0.89828E+01    0.11710E+03    0.17871E+07    0.74181E+03
   301    0.39536E+04    0.91592E+01    0.11743E+03    0.17803E+07    0.73636E+03
   302    0.39203E+04    0.93363E+01    0.11771E+03    0.17735E+07    0.73095E+03
   303    0.38870E+04    0.95149E+01    0.11796E+03    0.17668E+07    0.72560E+03
   304    0.38535E+04    0.96943E+01    0.11817E+03    0.17602E+07    0.72030E+03
   305    0.38201E+04    0.98743E+01    0.11835E+03    0.17536E+07    0.71504E+03
   306    0.37866E+04    0.10055E+02    0.11849E+03    0.17470E+07    0.70984E+03
   307    0.37531E+04    0.10237E+02    0.11859E+03    0.17404E+07    0.70469E+03
   308    0.37196E+04    0.10420E+02    0.11866E+03    0.17339E+07    0.69958E+03
   309    0.36862E+04    0.10603E+02    0.11868E+03    0.17274E+07    0.69452E+03
   310    0.36527E+04    0.10786E+02    0.11867E+03    0.17210E+07    0.68952E+03
   311    0.36193E+04    0.10970E+02    0.11862E+03    0.17146E+07    0.68455E+03
   312    0.35860E+04    0.11155E+02    0.11854E+03    0.17082E+07    0.67964E+03
   313    0.35527E+04    0.11340E+02    0.11841E+03    0.17019E+07    0.67478E+03
   314    0.35194E+04    0.11525E+02    0.11825E+03    0.16956E+07    0.66996E+03
   315    0.34861E+04    0.11710E+02    0.11805E+03    0.16894E+07    0.66519E+03
   316    0.34530E+04    0.11896E+02    0.11781E+03    0.16831E+07    0.66047E+03
   317    0.34200E+04    0.12081E+02    0.11754E+03    0.16769E+07    0.65579E+03
   318    0.33871E+04    0.12267E+02    0.11722E+03    0.16708E+07    0.65116E+03
   319    0.33543E+04    0.12453E+02    0.11687E+03    0.16647E+07    0.64658E+03
   320    0.33215E+04    0.12639E+02    0.11649E+03    0.16586E+07    0.64204E+03
   321    0.32890E+04    0.12824E+02    0.11606E+03    0.16525E+07    0.63755E+03
   322    0.32565E+04    0.13009E+02    0.11560E+03    0.16465E+07    0.63310E+03
